Gene_ID,logFC_WT,logFC_phyB,logCPM_WT,logCPM_phyB,PValue_WT,PValue_phyB,FDR_WT,FDR_phyB,sig_conditions,GO:0009507_Chloroplast,A._thaliana_best_hit,Symbol,Description,WT.P_Avg_CPM,phyB.P_Avg_CPM,WT.24_Avg_CPM,phyB.24_Avg_CPM,WT.D_Avg_CPM,phyB.D_Avg_CPM,WT.R_Avg_CPM,phyB.R_Avg_CPM
BraA06000924,2.88330088069147,2.36420128940697,4.11813339337332,4.11813339337332,5.86566815845951E-09,1.05807010277304E-06,6.93656024148405E-08,6.8580039537801E-06,BOTH_up,-,AT1G51140,FBH3,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,4.696095,6.450298,5.078267,4.317621,46.496184,39.349655,19.172726,20.645682
BraA01003086,1.96968293479917,1.64229982629031,6.315613127031,6.315613127031,5.92841175991526E-09,1.12826935883823E-06,6.98975289146563E-08,7.2102962680121E-06,BOTH_up,-,AT1G60940,SNRK2.10,SNF1-related protein kinase 2.10,38.35553,54.45207,52.01328,72.02041,196.53455,196.82256,34.65463,38.3767
BraA03005107,3.58302841677814,3.73008976080838,6.62818419185107,6.62818419185107,5.95827405275894E-09,4.14392646079749E-08,7.01445277415301E-08,5.28997587128568E-07,BOTH_up,-,AT4G17900,AT4G17900,PLATZ transcription factor family protein,24.88574,21.84386,22.73118,24.18401,381.43183,344.37924,24.20665,24.66456
BraA08002898,5.10741029441677,3.76762528772494,2.26616362875047,2.26616362875047,6.05507543405249E-09,4.01312483132173E-06,7.11245427850643E-08,2.01293624186815E-05,BOTH_up,-,AT5G13090,AT5G13090,hypothetical protein,0.6484237,0.4967602,0.8301129,0.5472466,25.8625171,8.2647804,1.0820905,1.0394558
BraA06003214,1.20316317828516,1.70461102157259,4.77924745126534,4.77924745126534,6.14260104796737E-09,1.40054547040451E-10,7.20451121423296E-08,9.26243096813742E-09,BOTH_up,-,AT5G64390,HEN4,RNA-binding KH domain-containing protein,17.71032,17.70843,17.95218,22.28442,52.47829,67.42313,17.72128,18.37766
BraA01002675,1.70390435624978,2.35288250607305,6.17660769000039,6.17660769000039,6.15839802908237E-09,3.10420681455754E-10,7.21766083229758E-08,1.63853622788432E-08,BOTH_up,-,AT3G46510,PUB13,plant U-box 13,40.62051,35.73621,41.8828,49.12549,171.07099,212.01651,35.68395,36.63074
BraA06000464,1.35398962572713,0.964781540646051,4.9253972769966,4.9253972769966,6.37736512159643E-09,1.13024514132367E-05,7.4451562715408E-08,4.78742156201145E-05,BOTH_up,yes,AT5G42570,AT5G42570,B-cell receptor-associated 31-like protein,18.10382,25.16089,20.54221,27.44106,60.33096,57.23024,23.7479,20.19137
BraA01001192,2.35875854441219,2.73561647399375,6.60842350430531,6.60842350430531,6.38818319315645E-09,7.47184702034083E-09,7.44814840446538E-08,1.47204528054176E-07,BOTH_up,-,AT4G19860,AT4G19860,alpha/beta-Hydrolases superfamily protein,44.58,38.66989,38.18586,41.20355,290.98013,302.64497,48.00263,39.53762
BraA03004559,2.38788484975358,2.33346906687995,6.32936578658673,6.32936578658673,6.52586208421816E-09,1.10019366505912E-07,7.5974163613605E-08,1.13480001887487E-06,BOTH_up,-,AT2G15970,COR413-PM1,cold regulated 413 plasma membrane 1,33.51162,41.56255,35.78714,41.63119,226.9363,245.08286,37.17146,35.61545
BraA03000591,3.55174715140202,4.10041028899885,4.29442961700152,4.29442961700152,6.58615602252278E-09,1.03466270631667E-08,7.65628477064317E-08,1.88272728293923E-07,BOTH_up,-,AT5G13180,NAC083,NAC domain containing protein 83,4.672554,3.236705,4.184199,3.983081,71.798741,65.062142,11.947556,5.701879
BraA08002805,2.66154547830712,2.42792417384613,4.12101998402123,4.12101998402123,6.61497588701973E-09,2.79803686324994E-07,7.68391931409685E-08,2.37709673942377E-06,BOTH_up,-,AT1G28670,ARAB-1,GDSL-like Lipase/Acylhydrolase superfamily protein,6.615077,7.224377,8.079975,7.913427,55.177566,46.19168,7.799904,10.783657
BraA10001371,1.21798143653122,0.988378483496838,5.9910328415562,5.9910328415562,6.66372052697667E-09,2.02766042050929E-06,7.71298865325883E-08,1.15761244174161E-05,BOTH_up,-,AT5G58440,SNX2a,sorting nexin 2A,43.43329,54.51849,43.57698,48.67699,131.92776,125.79901,41.60523,42.22645
BraA02001299,1.33550181834859,1.03372315407763,6.20432879637562,6.20432879637562,6.66923605913931E-09,4.01565555070375E-06,7.71298865325883E-08,2.01294326012984E-05,BOTH_up,-,AT5G57870,eIFiso4G1,MIF4G domain-containing protein / MA3 domain-containing protein,48.84268,54.62565,47.72678,63.7716,158.33266,130.31255,51.56427,58.86736
BraA03001628,1.3387115824926,1.59836512438761,6.16492347088134,6.16492347088134,6.7178517654677E-09,3.95007387914446E-09,7.76350857477691E-08,9.18040400570838E-08,BOTH_up,-,AT5G51410,AT5G51410,LUC7 N terminus domain-containing protein,46.64051,46.93847,46.13539,52.31138,153.69322,163.24284,46.88927,49.67421
BraA02002013,1.60475878047949,1.44650946622449,3.83690800536928,3.83690800536928,6.76991877495767E-09,3.79630522646116E-07,7.80648509288159E-08,3.04245642894596E-06,BOTH_up,-,AT1G68490,AT1G68490,translocase subunit seca,7.989515,8.673274,8.075308,9.00771,31.337369,27.672311,10.956857,14.544572
BraA02004098,1.72849970955508,2.04034143799355,3.68310317812585,3.68310317812585,6.91735550794406E-09,4.25625174417027E-09,7.97065707869981E-08,9.66715764116019E-08,BOTH_up,-,AT5G25800,AT5G25800,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",7.105234,7.415714,6.073847,8.507154,30.421323,35.669659,6.537745,7.959513
BraA09005315,1.17244256826963,1.31394703777749,4.43366166899286,4.43366166899286,7.00149748881777E-09,1.04918487754023E-08,8.05535310475564E-08,1.90036478394513E-07,BOTH_up,-,AT3G60250,CKB3,casein kinase II beta chain 3,14.05551,16.02154,16.17849,21.68774,41.05109,46.26227,12.35225,14.05597
BraA09006902,1.12923945908682,1.08408402526503,3.48413061999592,3.48413061999592,7.0127638775842E-09,1.6054914251657E-07,8.05700025059673E-08,1.5287619499158E-06,BOTH_up,-,AT1G03750,SWI2,switch 2,7.892897,7.018329,8.606973,8.630143,22.48689,17.299465,9.494957,8.817015
BraA09005402,2.49100439979647,1.93554477038499,5.52219408152454,5.52219408152454,7.02401169528936E-09,3.04321609471005E-06,8.05815918978531E-08,1.61225921678681E-05,BOTH_up,-,AT3G61460,BRH1,brassinosteroid-responsive RING-H2,18.71213,30.36217,18.67745,27.76766,139.43296,135.19804,14.71213,18.32331
BraA04003074,1.35191960208705,1.38862321870539,5.6956422830849,5.6956422830849,7.09520828711181E-09,5.41888585690842E-08,8.13390957313473E-08,6.56102026059527E-07,BOTH_up,-,AT2G42620,MAX2,RNI-like superfamily protein,35.27453,35.32101,28.93748,36.24964,117.33009,107.47331,33.67981,40.01596
BraA02001584,1.55774496824766,1.26510963870235,5.39753930700549,5.39753930700549,7.21471161387906E-09,2.01644495630487E-06,8.24688168500046E-08,1.15246345723452E-05,BOTH_up,yes,AT5G53560,CB5-E,cytochrome B5 isoform E,23.51689,29.41366,28.0957,32.59471,89.73652,82.35568,32.86052,33.06138
BraA09000159,1.25176881750242,1.38148202093459,5.67491951054562,5.67491951054562,7.26478314343509E-09,1.59764086809179E-08,8.28606425200495E-08,2.59781686609141E-07,BOTH_up,-,AT4G02080,SAR2,secretion-associated RAS super family 2,32.58686,37.11428,32.34215,40.23352,100.1179,113.00778,37.24067,36.71246
BraA10001182,1.44564027831654,1.61215803726465,5.77144508119038,5.77144508119038,7.3462675404515E-09,1.44065480490774E-08,8.36687779209166E-08,2.42005406929006E-07,BOTH_up,-,AT5G56340,ATCRT1,RING/U-box superfamily protein,36.54948,32.71082,32.2786,30.40558,128.98925,118.09707,37.9135,39.76029
BraA02003969,2.71538086843218,2.60420711934901,4.06420678377524,4.06420678377524,7.39238941385579E-09,1.3840929776635E-07,8.40117035191987E-08,1.35984219987641E-06,BOTH_up,-,AT5G59980,GAF1,Polymerase/histidinol phosphatase-like protein,6.339177,7.272305,5.610312,8.122374,54.208983,50.933457,5.727806,7.941388
BraA05000012,2.05357544606983,1.55787383957649,6.40427241777306,6.40427241777306,7.4049490549033E-09,5.00464954363986E-06,8.4093721590316E-08,2.42006709114874E-05,BOTH_up,-,AT3G04730,IAA16,indoleacetic acid-induced protein 16,37.63229,62.94902,36.62349,53.03471,206.0017,216.79111,57.91195,57.47557
BraA10002972,4.25372538258526,4.68539038469054,4.60889580697488,4.60889580697488,7.44287186608932E-09,2.44674755770649E-08,8.44025959454221E-08,3.55464001976695E-07,BOTH_up,-,AT5G04470,SIM,cyclin-dependent protein kinase inhibitor,3.748701,2.817155,4.150002,2.939896,96.137486,86.991275,12.39924,5.650455
BraA01002270,1.56333144490341,1.55072502430519,5.37615449768804,5.37615449768804,7.6465771236531E-09,9.78538889053477E-08,8.62157048182663E-08,1.03788423946777E-06,BOTH_up,-,AT4G15780,VAMP724,vesicle-associated membrane protein 724,25.85436,29.03403,25.06273,26.23567,99.40142,97.99603,25.49539,21.96915
BraA03003801,1.73702032079057,0.956873347347323,3.81907230335864,3.81907230335864,7.75076053551339E-09,0.000254152735193,8.70784945246116E-08,0.000684407878861,BOTH_up,-,AT3G12650,AT3G12650,transmembrane protein,7.563072,11.227855,9.174263,13.475779,32.669192,25.53967,8.542331,8.816802
BraA03004204,1.63746193654162,1.89188367753502,5.70832439208686,5.70832439208686,7.76666455840452E-09,8.31471435581269E-09,8.71327869916515E-08,1.59454358656684E-07,BOTH_up,yes,AT3G20550,DDL,SMAD/FHA domain-containing protein,30.50953,29.97234,31.87843,29.64765,124.48356,128.31401,33.73209,34.15106
BraA08000251,2.51904683364502,2.87955029268395,3.23565185955739,3.23565185955739,7.86539681128375E-09,9.81732031186945E-09,8.80092731005223E-08,1.81793672598618E-07,BOTH_up,yes,AT1G51660,MKK4,mitogen-activated protein kinase kinase 4,3.641057,3.371171,4.336355,4.728218,27.104584,29.206985,3.945294,3.834855
BraA09002785,1.86685591638159,1.95906932958982,4.27053667874208,4.27053667874208,7.86715675047235E-09,4.02116750777676E-08,8.80092731005223E-08,5.17101115787633E-07,BOTH_up,-,AT4G10610,CID12,CTC-interacting domain 12,10.09631,9.969485,12.754258,14.328115,48.141003,45.57846,10.790773,10.383375
BraA09001859,2.0515573097088,2.13281177162611,4.19216755245035,4.19216755245035,7.90163177091194E-09,4.61325109287921E-08,8.83321619844843E-08,5.7355902213206E-07,BOTH_up,-,AT1G59650,CW14,CW14 protein (DUF1336),9.140856,9.556728,10.933365,9.827097,48.958862,48.964921,8.840097,8.451222
BraA07003266,1.14481452440091,1.43896213035297,4.64893745894609,4.64893745894609,7.91312589732272E-09,1.61572973620459E-09,8.8397871982867E-08,4.98658549958044E-08,BOTH_up,-,AT1G69220,SIK1,Protein kinase superfamily protein,16.33658,17.82607,17.81333,18.39548,46.85175,56.21423,18.84486,16.72336
BraA08002062,1.53846282632873,1.19203736493608,3.27314878752501,3.27314878752501,7.97905947169337E-09,3.71286454938083E-06,8.90080766013136E-08,1.89052396123017E-05,BOTH_up,-,AT1G55270,AT1G55270,Galactose oxidase/kelch repeat superfamily protein,5.371448,6.842828,6.030691,7.411557,20.394181,18.229629,7.672219,7.667225
BraA04003116,1.79189201570642,1.70740956634481,4.99516455617193,4.99516455617193,8.01881043973692E-09,1.89531751024495E-07,8.93248947781027E-08,1.74969487456044E-06,BOTH_up,-,AT2G43330,INT1,inositol transporter 1,16.86292,18.59381,16.50347,19.39909,75.02485,71.44032,22.217,28.54776
BraA06002524,2.00386629505069,1.87517126946539,7.64607740382351,7.64607740382351,8.039129967312E-09,2.72419678642121E-07,8.9487910668664E-08,2.3253176474116E-06,BOTH_up,yes,AT3G48000,ALDH2B4,aldehyde dehydrogenase 2B4,113.29705,108.30373,99.18171,119.74863,584.13876,461.49793,107.99682,104.80109
BraA04002438,2.12487042385938,2.58676455671566,2.86876213549833,2.86876213549833,8.15011229452985E-09,3.20725000499842E-09,9.04673959914667E-08,8.00033519471871E-08,BOTH_up,-,AT2G33410,AT2G33410,RNA-binding (RRM/RBD/RNP motifs) family protein,3.34122,3.129416,4.176666,3.570455,18.870667,21.842876,3.770571,2.846438
BraA09005863,3.03862382279987,2.39273597462204,6.78854719583823,6.78854719583823,8.27574468066864E-09,2.80615498272238E-06,9.1797196105514E-08,1.51004715993334E-05,BOTH_up,-,AT2G21560,AT2G21560,nucleolar-like protein,33.89502,45.82322,44.14327,66.04778,364.58072,276.20694,68.49978,56.74465
BraA07004119,1.42334850812694,1.5933023601177,7.1770039990983,7.1770039990983,8.43364266497547E-09,1.56450324784366E-08,9.3285689070073E-08,2.57317462080033E-07,BOTH_up,-,AT1G79590,SYP52,syntaxin of plants 52,89.90449,92.41905,97.23401,96.99844,312.08176,326.65894,104.26629,96.80283
BraA01002295,6.39590611642667,5.6502093881882,9.42912529079947,9.42912529079947,8.44441449419587E-09,4.39411340227798E-07,9.33392444793841E-08,3.41547382478298E-06,BOTH_up,yes,AT4G15530,PPDK,pyruvate orthophosphate dikinase,32.39888,38.74002,40.89375,54.24757,3454.62389,2280.75805,74.70666,75.34326
BraA05001384,1.91716186474443,2.26844181645941,6.17573371359442,6.17573371359442,8.50197171817454E-09,6.40374300864663E-09,9.39094981361876E-08,1.32450610980418E-07,BOTH_up,-,AT2G32080,PUR ALPHA-1,purin-rich alpha 1,36.13069,39.06716,42.70696,47.79915,176.28037,216.05835,34.55239,32.12534
BraA10000466,1.89166131245731,1.31878873598313,3.58632760069608,3.58632760069608,8.53848802931591E-09,1.62776594030528E-05,9.42467051763201E-08,6.51768911228826E-05,BOTH_up,-,AT1G05960,AT1G05960,ARM repeat superfamily protein,6.353954,8.293585,6.75441,8.086586,30.7723,24.367087,7.499969,7.699123
BraA05003893,1.91821383167012,2.23940921318109,4.07707830698871,4.07707830698871,8.55750120968989E-09,7.27148155654682E-09,9.43903777438815E-08,1.44147505919455E-07,BOTH_up,-,AT3G12130,AT3G12130,KH domain-containing protein / zinc finger (CCCH type) family protein,8.332754,8.2303,9.630216,10.130828,41.424581,45.152138,9.608233,10.903847
BraA04001788,1.17300529674593,1.30702030209026,5.51723651422632,5.51723651422632,8.59391616418425E-09,1.59158063534069E-08,9.46593704858363E-08,2.59781686609141E-07,BOTH_up,-,AT2G24330,AT2G24330,integral membrane metal-binding family protein (DUF2296),32.14377,32.33412,31.22251,36.73514,93.66223,93.15442,30.70343,32.63621
BraA05002533,1.89471784804232,1.59274302238422,4.01971834223938,4.01971834223938,8.66128691138691E-09,1.18846144372182E-06,9.52681034138574E-08,7.52235025660308E-06,BOTH_up,-,AT3G22480,PDF2,prefoldin 2,8.263071,11.113197,8.826936,11.383602,39.388152,38.520563,10.083416,8.979489
BraA03002784,1.31999220235763,1.5040880468515,5.36506486170821,5.36506486170821,8.71937104385215E-09,1.10254860248094E-08,9.58400141272576E-08,1.97205852307386E-07,BOTH_up,yes,AT5G60160,AT5G60160,Zn-dependent exopeptidases superfamily protein,26.60666,28.46403,29.35642,29.28735,85.54119,93.4061,26.59602,25.80641
BraA03003517,3.2209948440629,2.89146797095855,5.94456952900842,5.94456952900842,8.84665309814685E-09,4.78055165525044E-07,9.70460536923552E-08,3.645633868878E-06,BOTH_up,yes,AT3G06850,BCE2,2-oxoacid dehydrogenases acyltransferase family protein,19.03245,21.38259,19.95851,23.12657,224.95807,183.27095,18.59035,20.32254
BraA01003860,2.87797823006414,2.60908797484325,4.29989991197343,4.29989991197343,8.8475912991442E-09,3.78795713364729E-07,9.70460536923552E-08,3.03731254628672E-06,BOTH_up,-,AT3G17000,UBC32,ubiquitin-conjugating enzyme 32,6.187518,7.787755,8.96169,8.445312,58.942032,56.349038,11.761201,9.939337
BraA05004539,3.17555346548417,3.57773780703845,6.48337569256924,6.48337569256924,9.01228260871049E-09,1.84781576597851E-08,9.86462644374848E-08,2.89111532370793E-07,BOTH_up,-,AT3G03870,AT3G03870,transmembrane protein,26.67173,24.28113,26.73461,34.25662,307.88198,338.99253,21.41893,15.81383
BraA09003000,2.30849362691412,2.55691511939308,2.68647626299495,2.68647626299495,9.02422627194717E-09,1.71524642807629E-08,9.87083540795333E-08,2.73840853432121E-07,BOTH_up,-,AT4G12040,SAP7,A20/AN1-like zinc finger family protein,2.687757,2.785891,2.14357,3.613556,17.254295,19.095779,3.602922,2.92532
BraA01001306,2.12691211504591,2.14768651846919,3.25512334716683,3.25512334716683,9.03885404040867E-09,6.94950575639001E-08,9.87996962472448E-08,8.03712127888161E-07,BOTH_up,-,AT4G05000,VPS28-2,Vacuolar protein sorting-associated protein VPS28 family protein,3.942416,4.960864,5.138927,5.192015,22.519091,25.416097,5.994816,7.283084
BraA07003806,1.39871965800323,1.6720222224096,5.49991672093301,5.49991672093301,9.1053530519057E-09,5.16536925252216E-09,9.93885277649068E-08,1.12452160490593E-07,BOTH_up,-,AT1G75850,VPS35B,VPS35 homolog B,29.13001,29.29021,29.84961,32.3678,99.41563,108.96922,26.32021,26.61769
BraA09002519,0.98119588397525,1.1603607156828,5.3340232012941,5.3340232012941,9.21337647321881E-09,5.87340599673544E-09,1.00289450683585E-07,1.24100635207108E-07,BOTH_up,-,AT2G03270,AT2G03270,DNA-binding protein,28.91402,30.80046,31.03683,32.29397,74.17003,79.97622,27.04209,31.16538
BraA02003510,2.51624241577512,2.02113452678189,4.10438112158631,4.10438112158631,9.43738613416942E-09,2.33382221854783E-06,1.02444453621949E-07,1.30541441790842E-05,BOTH_up,-,AT2G02870,AT2G02870,Galactose oxidase/kelch repeat superfamily protein,6.832444,8.583023,8.127467,9.89527,50.184919,41.640028,10.672029,9.516782
BraA05004715,2.56288134469453,1.86694744837271,5.24819539460479,5.24819539460479,9.52693468055511E-09,8.86313933514624E-06,1.03274071537147E-07,3.89246130399559E-05,BOTH_up,-,AT3G01490,AT3G01490,Protein kinase superfamily protein,14.27035,24.27376,14.40551,18.22993,111.43883,103.83896,19.44766,23.82064
BraA03006434,4.46037102277759,4.38307983400148,5.53925840528392,5.53925840528392,9.54525805168848E-09,1.3001015491854E-07,1.03366958786889E-07,1.29189383738498E-06,BOTH_up,-,AT4G36400,D2HGDH,FAD-linked oxidases family protein,7.19614,6.669677,7.334162,9.562394,197.881213,164.094348,11.889021,8.299154
BraA06000310,1.64646678544679,1.80512773442302,6.63159701426662,6.63159701426662,9.54863774308365E-09,2.50627836851597E-08,1.03366958786889E-07,3.61584065265274E-07,BOTH_up,-,AT5G44290,AT5G44290,Protein kinase superfamily protein,53.85108,60.77078,69.91,73.36873,217.80581,245.80027,62.52888,56.19059
BraA10002094,1.48100866031482,1.53282005512824,4.25680419304821,4.25680419304821,9.55793847310427E-09,5.78166653506677E-08,1.03396530286365E-07,6.94682681388939E-07,BOTH_up,-,AT5G16220,AT5G16220,Octicosapeptide/Phox/Bem1p family protein,11.508939,12.921841,12.330628,15.556162,42.045248,44.012452,9.916482,12.968173
BraA06001919,1.44564022848086,1.36633229066428,6.2975161550712,6.2975161550712,9.59388937997867E-09,2.73791572078896E-07,1.03642977927841E-07,2.33576116234246E-06,BOTH_up,-,AT1G17470,DRG1,developmentally regulated G-protein 1,47.49544,56.1341,56.0477,65.23519,169.08122,167.61284,46.44432,55.94126
BraA06000688,2.06343130327871,2.17796803305748,4.75362204164253,4.75362204164253,9.60919537338692E-09,4.46605719242966E-08,1.03737129751104E-07,5.59679460261487E-07,BOTH_up,yes,AT1G55320,AAE18,acyl-activating enzyme 18,11.92215,11.84301,16.58317,16.14574,64.41521,63.10305,19.44644,24.50408
BraA10001845,1.34088111822389,1.38480047994669,5.07091710893568,5.07091710893568,9.64586687753632E-09,6.36783826625216E-08,1.03990373049604E-07,7.51911285152356E-07,BOTH_up,-,AT5G19280,KAPP,kinase associated protein phosphatase,22.99306,24.04196,22.03491,22.45673,76.20498,72.77379,21.16041,19.77154
BraA07002990,1.91743409847299,2.35609992701222,5.75282784522379,5.75282784522379,9.90221275121315E-09,4.03947897781469E-09,1.06317072785876E-07,9.29552618578995E-08,BOTH_up,-,AT1G67310,AT1G67310,Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domain,29.15663,24.09797,27.05752,26.70157,142.51848,142.64861,36.42401,30.47587
BraA08004014,2.60339710646,2.70219883583475,7.75519122029737,7.75519122029737,9.98671494251479E-09,6.86319914049877E-08,1.06954896834095E-07,7.95484200820696E-07,BOTH_up,yes,AT1G02560,CLPP5,nuclear encoded CLP protease 5,83.16569,68.52489,91.68518,87.3206,644.95427,524.95562,175.31789,150.26823
BraA06003717,1.11794860611085,1.10983054892537,4.71906951815423,4.71906951815423,9.99187981619963E-09,1.16223022265142E-07,1.06954896834095E-07,1.18098797317839E-06,BOTH_up,-,AT5G25520,AT5G25520,SPOC domain / Transcription elongation factor S-II protein,16.95832,21.83481,17.93128,21.70121,47.97105,54.29989,18.76276,20.51844
BraA10002825,1.47156219436439,1.58841338954946,4.83195055594946,4.83195055594946,1.01709227420574E-08,3.15717344461095E-08,1.08315510121775E-07,4.27290713827828E-07,BOTH_up,-,AT5G08139,AT5G08139,RING/U-box superfamily protein,16.72677,18.52734,18.00578,19.66511,60.2485,64.90016,19.34587,21.51503
BraA06004675,1.15118927011371,1.2224884118117,4.56406654531987,4.56406654531987,1.02053176919062E-08,3.85434190631725E-08,1.08608316748211E-07,4.98499109329775E-07,BOTH_up,-,AT5G46750,AGD9,ARF-GAP domain 9,15.01062,18.41511,15.10135,17.51076,42.98139,50.10821,18.9269,19.00689
BraA01001310,2.06153738887667,2.0028322632908,6.52074938023503,6.52074938023503,1.04207034884922E-08,1.903847491441E-07,1.1060139778076E-07,1.75653924474099E-06,BOTH_up,yes,AT4G21580,AT4G21580,"oxidoreductase, zinc-binding dehydrogenase family protein",42.74308,46.36695,58.099,60.12076,230.3303,213.06835,68.66917,54.65724
BraA09006386,1.95451313336944,1.91831017905969,3.28814457398257,3.28814457398257,1.05158144022768E-08,1.3329209190727E-07,1.11460551307634E-07,1.31702292945413E-06,BOTH_up,-,AT1G13780,AT1G13780,F-box/RNI-like/FBD-like domains-containing protein,5.040387,5.809446,5.581341,5.624632,25.403233,25.724989,4.616984,4.685839
BraA08001608,1.85786875479283,1.95572977717974,5.49487673192498,5.49487673192498,1.06692453675946E-08,5.33200482153913E-08,1.12783023563424E-07,6.46577472195885E-07,BOTH_up,-,AT4G22950,AGL19,AGAMOUS-like 19,25.34239,24.30828,21.03909,23.47553,118.21654,108.22293,29.92697,31.13995
BraA03002829,1.74573622498322,1.57659115884994,5.21463034458204,5.21463034458204,1.07026600240382E-08,5.57543894049526E-07,1.12833133810021E-07,4.10464962223552E-06,BOTH_up,-,AT4G08980,FBW2,F-BOX WITH WD-40 2,19.89429,25.8088,18.60488,21.70829,87.26288,89.23697,26.93861,24.4821
BraA02003152,1.36138577677671,1.50682198155368,5.30961845873941,5.30961845873941,1.1217411275022E-08,2.30747395899289E-08,1.17708035645898E-07,3.41029484643644E-07,BOTH_up,-,AT5G46630,AT5G46630,Clathrin adaptor complexes medium subunit family protein,25.53611,28.24269,24.16091,28.20557,85.09504,93.05614,25.15986,24.56856
BraA03000218,2.10853879361666,2.1765789435703,5.66782191495427,5.66782191495427,1.14148423626952E-08,8.7842706551832E-08,1.19223370131932E-07,9.58528980525655E-07,BOTH_up,-,AT5G05180,AT5G05180,"myosin heavy chain, striated protein",33.05858,19.01843,30.85282,19.95328,186.14486,99.52144,23.28018,10.56391
BraA09007014,2.41812422896514,2.79565018869373,5.36147524738047,5.36147524738047,1.14835439414889E-08,1.35126690461857E-08,1.19861393659838E-07,2.30183345007536E-07,BOTH_up,-,AT1G01770,AT1G01770,propionyl-CoA carboxylase,16.9042,16.81689,18.20505,18.38973,116.40725,135.62054,17.45331,17.28197
BraA09001941,1.61608689207518,1.75236533713934,4.22650815330819,4.22650815330819,1.15511903193935E-08,3.34518267124741E-08,1.20345615644174E-07,4.47350681779391E-07,BOTH_up,-,AT1G56690,AT1G56690,Pentatricopeptide repeat (PPR) superfamily protein,11.521652,11.396199,11.192081,12.257555,45.500193,44.996996,9.927305,10.491698
BraA03002763,1.13132898610309,1.00838087040578,6.38616154339404,6.38616154339404,1.15971800101892E-08,8.10795461512859E-07,1.20727257513478E-07,5.5144206111739E-06,BOTH_up,-,AT5G49980,AFB5,auxin F-box protein 5,52.74809,65.64752,61.51677,67.3696,150.56984,151.48148,69.05599,77.99093
BraA03003478,1.18932492897181,1.47936181964622,5.39015834992403,5.39015834992403,1.18045971853503E-08,3.21386311699386E-09,1.22724147752585E-07,8.00305752195459E-08,BOTH_up,-,AT3G06340,AT3G06340,DNAJ heat shock N-terminal domain-containing protein,29.6107,29.67704,28.05396,28.62129,87.84864,95.76978,26.9756,24.83676
BraA10001106,1.22660662634009,1.2968485501412,4.64578545270058,4.64578545270058,1.18599818300522E-08,4.92911137371349E-08,1.23218557099024E-07,6.04709376634843E-07,BOTH_up,-,AT5G55530,AT5G55530,Calcium-dependent lipid-binding (CaLB domain) family protein,15.25002,17.53751,16.89601,21.27068,46.43593,50.03165,20.23853,20.61432
BraA03002358,3.01080965703595,1.67720656720526,5.29581689684868,5.29581689684868,1.19184878969897E-08,0.000234478755654,1.23581686099221E-07,0.000638860241302,BOTH_up,-,AT2G42680,MBF1A,multiprotein bridging factor 1A,14.44052,17.90342,17.8072,20.79526,149.78055,67.85227,22.45286,14.2657
BraA03005144,4.86305172846921,4.42029661992813,3.98318213507127,3.98318213507127,1.19289558022386E-08,3.2501481662935E-07,1.23608798108779E-07,2.67559268501359E-06,BOTH_up,-,AT4G18360,GOX3,Aldolase-type TIM barrel family protein,1.550026,2.331323,2.676439,6.092213,60.626928,57.915348,5.491381,3.172586
BraA10000238,1.83515331602818,2.06614748215451,5.51641523240664,5.51641523240664,1.20126487002277E-08,2.0026199901637E-08,1.24312354070732E-07,3.07916252313116E-07,BOTH_up,-,AT1G03760,AT1G03760,Prefoldin chaperone subunit family protein,25.1204,24.95975,25.35252,27.99373,116.39396,120.35683,24.5961,26.52803
BraA03006461,4.23974932111438,2.8450209244779,3.16636946684993,3.16636946684993,1.2036536194188E-08,1.42186623739956E-05,1.24477713335427E-07,5.81756552551833E-05,BOTH_up,-,AT4G36780,BEH2,BES1/BZR1 homolog 2,1.251017,2.799113,2.313202,2.695523,32.61942,23.945252,4.625583,7.388111
BraA09002060,1.63769492733403,1.57454472818365,3.77146504440305,3.77146504440305,1.22076686796348E-08,2.20183508072939E-07,1.25916582580244E-07,1.96980732625111E-06,BOTH_up,-,AT5G42990,UBC18,ubiquitin-conjugating enzyme 18,7.875754,8.665679,6.215376,11.190552,31.65773,30.234655,8.604558,10.614083
BraA07000528,1.50216155015327,1.64426958563744,3.81539375547832,3.81539375547832,1.24084895522938E-08,2.69825693782804E-08,1.27736838164228E-07,3.82466689980392E-07,BOTH_up,yes,AT4G34110,PAB2,poly(A) binding protein 2,8.661614,9.561936,7.710093,9.819526,31.69712,34.579803,8.939656,7.335138
BraA01003791,3.12751891627837,2.84794495054478,6.78120877056181,6.78120877056181,1.25226311537205E-08,5.39832058410027E-07,1.28743445042169E-07,4.00422082911113E-06,BOTH_up,yes,AT3G17810,PYD1,pyrimidine 1,32.77258,40.24007,38.87154,42.29479,370.26846,341.58682,55.03895,38.22835
BraA01001448,4.47885324277352,2.92386791385868,3.38839214503815,3.38839214503815,1.26447365182612E-08,1.59996333803506E-05,1.29744558538091E-07,6.4292629411978E-05,BOTH_up,-,AT4G22920,NYE1,non-yellowing 1,1.115738,3.451941,1.430101,3.178079,33.766835,32.225578,7.60336,7.683338
